feedback_id,customer_id,rating,review_text,sentiment_score,feedback_date,created_at
3773,6414,3,It's okay. Average product.,0.19,2024-09-16,2026-02-12 12:59:22
3774,6415,5,Amazing! Will buy again.,0.55,2022-10-24,2026-02-12 12:59:22
3775,6415,4,Excellent quality and fast shipping.,0.86,2023-08-19,2026-02-12 12:59:22
3776,6415,4,Very satisfied with my purchase.,0.61,2022-12-23,2026-02-12 12:59:22
3777,6416,4,Very satisfied with my purchase.,0.91,2023-09-06,2026-02-12 12:59:22
3778,6416,5,Excellent quality and fast shipping.,0.95,2024-01-03,2026-02-12 12:59:22
3779,6418,5,Great product! Highly recommend.,0.88,2023-07-21,2026-02-12 12:59:22
3780,6418,3,It's okay. Average product.,0.02,2024-07-10,2026-02-12 12:59:22
3781,6423,5,Great product! Highly recommend.,0.81,2024-11-17,2026-02-12 12:59:22
3782,6428,5,Very satisfied with my purchase.,0.93,2024-09-28,2026-02-12 12:59:22
3783,6430,4,Great product! Highly recommend.,0.99,2024-09-08,2026-02-12 12:59:22
3784,6433,3,It's okay. Average product.,-0.18,2024-10-16,2026-02-12 12:59:22
3785,6437,1,Poor quality. Would not recommend.,-0.77,2024-10-06,2026-02-12 12:59:22
3786,6437,5,Very satisfied with my purchase.,0.82,2024-04-04,2026-02-12 12:59:22
3787,6437,4,Great product! Highly recommend.,0.8,2023-08-16,2026-02-12 12:59:22
3788,6440,3,It's okay. Average product.,0.13,2024-07-23,2026-02-12 12:59:22
3789,6440,5,Excellent quality and fast shipping.,0.56,2024-11-19,2026-02-12 12:59:22
3790,6446,2,Poor quality. Would not recommend.,-0.59,2023-12-15,2026-02-12 12:59:22
3791,6447,4,Amazing! Will buy again.,0.96,2023-04-01,2026-02-12 12:59:22
3792,6447,4,Perfect! Exceeded expectations.,0.58,2023-08-08,2026-02-12 12:59:22
3793,6448,2,Had to return it.,-0.99,2023-09-16,2026-02-12 12:59:22
3794,6448,5,Perfect! Exceeded expectations.,0.58,2024-12-27,2026-02-12 12:59:22
3795,6448,5,Excellent quality and fast shipping.,0.94,2022-12-11,2026-02-12 12:59:22
3796,6451,5,Excellent quality and fast shipping.,0.68,2024-07-12,2026-02-12 12:59:22
3797,6451,4,Very satisfied with my purchase.,0.96,2024-03-02,2026-02-12 12:59:22
3798,6452,4,Excellent quality and fast shipping.,0.95,2024-09-03,2026-02-12 12:59:22
3799,6452,4,Perfect! Exceeded expectations.,0.62,2024-12-10,2026-02-12 12:59:22
3800,6452,4,Amazing! Will buy again.,0.9,2024-07-31,2026-02-12 12:59:22
3801,6453,5,Excellent quality and fast shipping.,0.85,2024-12-14,2026-02-12 12:59:22
3802,6453,4,Excellent quality and fast shipping.,0.57,2024-12-24,2026-02-12 12:59:22
3803,6453,4,Very satisfied with my purchase.,0.76,2024-10-16,2026-02-12 12:59:22
3804,6454,4,Very satisfied with my purchase.,0.96,2023-05-15,2026-02-12 12:59:22
3805,6457,4,Perfect! Exceeded expectations.,0.98,2024-08-28,2026-02-12 12:59:22
3806,6457,2,Had to return it.,-0.64,2023-01-20,2026-02-12 12:59:22
3807,6457,5,Great product! Highly recommend.,0.91,2023-07-22,2026-02-12 12:59:22
3808,6458,2,Not worth the price.,-0.67,2023-08-27,2026-02-12 12:59:22
3809,6458,5,Excellent quality and fast shipping.,0.88,2024-09-18,2026-02-12 12:59:22
3810,6458,2,Not as described. Disappointed.,-0.32,2024-08-05,2026-02-12 12:59:22
3811,6464,5,Great product! Highly recommend.,0.77,2024-06-10,2026-02-12 12:59:22
3812,6464,3,It's okay. Average product.,-0.18,2024-09-27,2026-02-12 12:59:22
3813,6467,5,Great product! Highly recommend.,0.95,2024-07-31,2026-02-12 12:59:22
3814,6467,5,Very satisfied with my purchase.,0.82,2023-09-26,2026-02-12 12:59:22
3815,6473,5,Excellent quality and fast shipping.,0.9,2024-05-28,2026-02-12 12:59:22
3816,6480,5,Perfect! Exceeded expectations.,0.72,2024-10-06,2026-02-12 12:59:22
3817,6484,3,It's okay. Average product.,0.13,2024-05-06,2026-02-12 12:59:22
3818,6484,4,Excellent quality and fast shipping.,0.78,2023-10-06,2026-02-12 12:59:22
3819,6484,5,Perfect! Exceeded expectations.,0.65,2023-09-30,2026-02-12 12:59:22
3820,6485,5,Great product! Highly recommend.,0.78,2024-03-26,2026-02-12 12:59:22
3821,6488,4,Great product! Highly recommend.,0.58,2024-05-25,2026-02-12 12:59:22
3822,6488,5,Perfect! Exceeded expectations.,0.73,2024-04-09,2026-02-12 12:59:22
3823,6488,5,Perfect! Exceeded expectations.,0.75,2024-05-23,2026-02-12 12:59:22
3824,6490,5,Amazing! Will buy again.,0.83,2022-10-29,2026-02-12 12:59:22
3825,6490,4,Very satisfied with my purchase.,0.78,2023-01-03,2026-02-12 12:59:22
3826,6501,4,Perfect! Exceeded expectations.,0.93,2022-10-16,2026-02-12 12:59:22
3827,6501,4,Amazing! Will buy again.,0.81,2023-11-22,2026-02-12 12:59:22
3828,6501,1,Not worth the price.,-0.9,2023-11-05,2026-02-12 12:59:22
3829,6507,5,Excellent quality and fast shipping.,0.59,2024-12-12,2026-02-12 12:59:22
3830,6513,4,Amazing! Will buy again.,0.94,2023-11-21,2026-02-12 12:59:22
3831,6513,5,Amazing! Will buy again.,0.69,2024-12-13,2026-02-12 12:59:22
3832,6513,4,Very satisfied with my purchase.,0.64,2024-10-23,2026-02-12 12:59:22
3833,6515,1,Not worth the price.,-0.44,2024-06-20,2026-02-12 12:59:22
3834,6515,4,Great product! Highly recommend.,0.67,2024-04-13,2026-02-12 12:59:22
3835,6516,4,Perfect! Exceeded expectations.,0.64,2024-04-23,2026-02-12 12:59:22
3836,6516,3,It's okay. Average product.,-0.16,2023-03-17,2026-02-12 12:59:22
3837,6517,4,Amazing! Will buy again.,0.92,2024-07-13,2026-02-12 12:59:22
3838,6517,4,Perfect! Exceeded expectations.,0.6,2024-06-11,2026-02-12 12:59:22
3839,6517,3,It's okay. Average product.,0.0,2024-09-26,2026-02-12 12:59:22
3840,6523,5,Amazing! Will buy again.,0.6,2023-11-26,2026-02-12 12:59:22
3841,6524,3,It's okay. Average product.,-0.12,2024-08-26,2026-02-12 12:59:22
3842,6524,4,Amazing! Will buy again.,0.67,2024-12-11,2026-02-12 12:59:22
3843,6531,4,Perfect! Exceeded expectations.,0.83,2023-03-06,2026-02-12 12:59:22
3844,6531,4,Great product! Highly recommend.,0.98,2024-02-17,2026-02-12 12:59:22
3845,6531,1,Not as described. Disappointed.,-0.88,2023-07-24,2026-02-12 12:59:22
3846,6532,3,It's okay. Average product.,0.12,2024-09-10,2026-02-12 12:59:22
3847,6532,3,It's okay. Average product.,-0.11,2024-11-12,2026-02-12 12:59:22
3848,6532,3,It's okay. Average product.,-0.07,2024-09-18,2026-02-12 12:59:22
3849,6538,4,Very satisfied with my purchase.,0.6,2024-06-05,2026-02-12 12:59:22
3850,6538,4,Excellent quality and fast shipping.,0.91,2024-12-18,2026-02-12 12:59:22
3851,6545,5,Very satisfied with my purchase.,0.8,2024-05-14,2026-02-12 12:59:22
3852,6545,5,Very satisfied with my purchase.,0.65,2024-10-16,2026-02-12 12:59:22
3853,6545,3,It's okay. Average product.,-0.06,2024-08-13,2026-02-12 12:59:22
3854,6546,5,Excellent quality and fast shipping.,0.88,2024-09-14,2026-02-12 12:59:22
3855,6546,5,Perfect! Exceeded expectations.,0.53,2023-05-20,2026-02-12 12:59:22
3856,6548,5,Great product! Highly recommend.,0.84,2024-01-11,2026-02-12 12:59:22
3857,6548,5,Great product! Highly recommend.,0.5,2024-07-19,2026-02-12 12:59:22
3858,6560,5,Excellent quality and fast shipping.,0.64,2023-09-10,2026-02-12 12:59:22
3859,6560,5,Very satisfied with my purchase.,0.89,2024-12-26,2026-02-12 12:59:22
3860,6578,4,Very satisfied with my purchase.,0.96,2022-10-31,2026-02-12 12:59:22
3861,6578,4,Very satisfied with my purchase.,0.77,2022-05-22,2026-02-12 12:59:22
3862,6583,1,Not worth the price.,-0.66,2024-06-20,2026-02-12 12:59:22
3863,6583,4,Very satisfied with my purchase.,0.65,2024-12-17,2026-02-12 12:59:22
3864,6584,2,Had to return it.,-0.53,2024-10-26,2026-02-12 12:59:22
3865,6584,4,Great product! Highly recommend.,0.59,2024-10-16,2026-02-12 12:59:22
3866,6585,5,Great product! Highly recommend.,0.95,2024-11-12,2026-02-12 12:59:22
3867,6587,5,Great product! Highly recommend.,0.72,2023-04-11,2026-02-12 12:59:22
3868,6588,3,It's okay. Average product.,-0.1,2023-08-23,2026-02-12 12:59:22
3869,6588,3,It's okay. Average product.,0.01,2024-11-28,2026-02-12 12:59:22
3870,6588,5,Perfect! Exceeded expectations.,0.66,2024-02-05,2026-02-12 12:59:22
3871,6591,5,Very satisfied with my purchase.,0.76,2024-12-26,2026-02-12 12:59:22
3872,6591,3,It's okay. Average product.,-0.07,2024-07-16,2026-02-12 12:59:22
3873,6592,2,Not as described. Disappointed.,-0.85,2024-09-29,2026-02-12 12:59:22
3874,6599,5,Very satisfied with my purchase.,0.77,2024-08-25,2026-02-12 12:59:22
3875,6602,5,Perfect! Exceeded expectations.,0.69,2024-01-08,2026-02-12 12:59:22
3876,6602,4,Perfect! Exceeded expectations.,0.86,2024-03-15,2026-02-12 12:59:22
3877,6602,3,It's okay. Average product.,0.11,2024-01-21,2026-02-12 12:59:22
3878,6606,3,It's okay. Average product.,-0.01,2024-11-22,2026-02-12 12:59:22
3879,6610,3,It's okay. Average product.,-0.13,2023-07-26,2026-02-12 12:59:22
3880,6610,3,It's okay. Average product.,-0.1,2023-07-19,2026-02-12 12:59:22
3881,6610,5,Very satisfied with my purchase.,0.6,2024-02-21,2026-02-12 12:59:22
3882,6611,4,Very satisfied with my purchase.,0.96,2024-04-25,2026-02-12 12:59:22
3883,6611,3,It's okay. Average product.,0.2,2024-12-07,2026-02-12 12:59:22
3884,6611,4,Amazing! Will buy again.,0.54,2024-11-16,2026-02-12 12:59:22
3885,6612,3,It's okay. Average product.,-0.02,2023-06-20,2026-02-12 12:59:22
3886,6614,3,It's okay. Average product.,0.04,2023-03-20,2026-02-12 12:59:22
3887,6614,4,Very satisfied with my purchase.,0.79,2024-11-21,2026-02-12 12:59:22
3888,6614,5,Amazing! Will buy again.,0.96,2024-12-02,2026-02-12 12:59:22
3889,6618,1,Not worth the price.,-0.74,2023-06-20,2026-02-12 12:59:22
3890,6618,4,Very satisfied with my purchase.,0.77,2022-12-07,2026-02-12 12:59:22
3891,6624,5,Very satisfied with my purchase.,0.72,2024-11-25,2026-02-12 12:59:22
3892,6628,3,It's okay. Average product.,-0.12,2024-03-03,2026-02-12 12:59:22
3893,6628,5,Excellent quality and fast shipping.,1.0,2024-01-20,2026-02-12 12:59:22
3894,6628,3,It's okay. Average product.,-0.1,2024-08-22,2026-02-12 12:59:22
3895,6631,2,Not as described. Disappointed.,-0.49,2024-10-03,2026-02-12 12:59:22
3896,6631,3,It's okay. Average product.,-0.13,2024-10-19,2026-02-12 12:59:22
3897,6631,1,Not worth the price.,-0.61,2024-11-30,2026-02-12 12:59:22
3898,6638,2,Not worth the price.,-0.92,2024-02-05,2026-02-12 12:59:22
3899,6638,3,It's okay. Average product.,0.1,2023-07-10,2026-02-12 12:59:22
3900,6641,5,Amazing! Will buy again.,0.86,2024-12-18,2026-02-12 12:59:22
3901,6641,5,Very satisfied with my purchase.,0.8,2024-10-17,2026-02-12 12:59:22
3902,6642,3,It's okay. Average product.,-0.13,2024-05-17,2026-02-12 12:59:22
3903,6642,4,Excellent quality and fast shipping.,0.79,2024-08-02,2026-02-12 12:59:22
3904,6642,4,Amazing! Will buy again.,0.79,2024-03-26,2026-02-12 12:59:22
3905,6646,4,Excellent quality and fast shipping.,0.52,2022-11-06,2026-02-12 12:59:22
3906,6646,4,Perfect! Exceeded expectations.,0.58,2022-11-30,2026-02-12 12:59:22
3907,6651,3,It's okay. Average product.,-0.17,2024-09-27,2026-02-12 12:59:22
3908,6651,5,Amazing! Will buy again.,0.86,2024-08-17,2026-02-12 12:59:22
3909,6651,1,Not as described. Disappointed.,-0.69,2023-12-26,2026-02-12 12:59:22
3910,6656,4,Amazing! Will buy again.,0.93,2024-11-16,2026-02-12 12:59:22
3911,6661,2,Not as described. Disappointed.,-0.94,2024-06-17,2026-02-12 12:59:22
3912,6662,5,Perfect! Exceeded expectations.,0.86,2024-06-28,2026-02-12 12:59:22
3913,6662,3,It's okay. Average product.,0.19,2024-03-11,2026-02-12 12:59:22
3914,6662,5,Very satisfied with my purchase.,0.63,2024-01-22,2026-02-12 12:59:22
3915,6663,4,Excellent quality and fast shipping.,0.94,2024-03-09,2026-02-12 12:59:22
3916,6663,4,Very satisfied with my purchase.,0.66,2023-07-17,2026-02-12 12:59:22
3917,6664,5,Perfect! Exceeded expectations.,0.8,2024-05-10,2026-02-12 12:59:22
3918,6664,4,Perfect! Exceeded expectations.,0.5,2024-09-12,2026-02-12 12:59:22
3919,6664,5,Great product! Highly recommend.,0.55,2024-01-21,2026-02-12 12:59:22
3920,6672,5,Great product! Highly recommend.,0.76,2024-06-29,2026-02-12 12:59:22
3921,6672,5,Very satisfied with my purchase.,0.52,2024-12-01,2026-02-12 12:59:22
3922,6673,2,Not as described. Disappointed.,-0.43,2024-11-02,2026-02-12 12:59:22
3923,6673,4,Amazing! Will buy again.,0.93,2024-11-11,2026-02-12 12:59:22
3924,6673,1,Not worth the price.,-0.95,2023-05-29,2026-02-12 12:59:22
3925,6680,4,Very satisfied with my purchase.,0.58,2023-04-19,2026-02-12 12:59:22
3926,6681,2,Not as described. Disappointed.,-0.95,2024-04-07,2026-02-12 12:59:22
3927,6683,5,Amazing! Will buy again.,0.84,2024-11-03,2026-02-12 12:59:22
3928,6683,5,Great product! Highly recommend.,0.94,2024-01-02,2026-02-12 12:59:22
3929,6685,5,Great product! Highly recommend.,0.79,2023-03-21,2026-02-12 12:59:22
3930,6685,1,Took too long to arrive.,-0.33,2024-12-31,2026-02-12 12:59:22
3931,6694,4,Amazing! Will buy again.,0.73,2023-12-20,2026-02-12 12:59:22
3932,6694,3,It's okay. Average product.,0.18,2023-09-21,2026-02-12 12:59:22
3933,6695,2,Not as described. Disappointed.,-0.59,2024-10-05,2026-02-12 12:59:22
3934,6695,5,Great product! Highly recommend.,0.78,2024-08-29,2026-02-12 12:59:22
3935,6697,5,Perfect! Exceeded expectations.,0.51,2024-08-06,2026-02-12 12:59:22
3936,6701,5,Perfect! Exceeded expectations.,0.69,2023-11-24,2026-02-12 12:59:22
3937,6701,2,Took too long to arrive.,-0.6,2022-05-05,2026-02-12 12:59:22
3938,6701,4,Perfect! Exceeded expectations.,0.88,2024-07-05,2026-02-12 12:59:22
3939,6706,5,Great product! Highly recommend.,0.73,2023-07-07,2026-02-12 12:59:22
3940,6708,5,Very satisfied with my purchase.,0.84,2023-08-26,2026-02-12 12:59:22
3941,6708,4,Very satisfied with my purchase.,0.9,2023-02-20,2026-02-12 12:59:22
3942,6708,5,Excellent quality and fast shipping.,0.56,2023-05-20,2026-02-12 12:59:22
3943,6710,5,Great product! Highly recommend.,0.72,2024-11-03,2026-02-12 12:59:22
3944,6710,4,Amazing! Will buy again.,0.87,2024-09-16,2026-02-12 12:59:22
3945,6710,5,Amazing! Will buy again.,0.95,2024-11-15,2026-02-12 12:59:22
3946,6714,3,It's okay. Average product.,-0.14,2024-05-30,2026-02-12 12:59:22
3947,6715,4,Great product! Highly recommend.,0.57,2023-08-19,2026-02-12 12:59:22
3948,6715,1,Had to return it.,-0.63,2024-02-01,2026-02-12 12:59:22
3949,6715,3,It's okay. Average product.,0.05,2023-11-29,2026-02-12 12:59:22
3950,6718,4,Amazing! Will buy again.,0.68,2024-08-29,2026-02-12 12:59:22
3951,6718,4,Great product! Highly recommend.,0.68,2024-02-29,2026-02-12 12:59:22
3952,6721,4,Amazing! Will buy again.,0.87,2024-10-03,2026-02-12 12:59:22
3953,6721,4,Great product! Highly recommend.,0.76,2024-06-17,2026-02-12 12:59:22
3954,6723,3,It's okay. Average product.,0.16,2024-07-07,2026-02-12 12:59:22
3955,6723,5,Perfect! Exceeded expectations.,0.89,2024-01-24,2026-02-12 12:59:22
3956,6723,4,Great product! Highly recommend.,0.84,2023-12-24,2026-02-12 12:59:22
3957,6725,4,Great product! Highly recommend.,0.82,2023-01-01,2026-02-12 12:59:22
3958,6726,5,Perfect! Exceeded expectations.,0.9,2024-06-22,2026-02-12 12:59:22
3959,6726,5,Great product! Highly recommend.,0.62,2024-07-27,2026-02-12 12:59:22
3960,6726,4,Great product! Highly recommend.,0.6,2023-06-23,2026-02-12 12:59:22
3961,6727,4,Perfect! Exceeded expectations.,0.86,2024-06-13,2026-02-12 12:59:22
3962,6727,3,It's okay. Average product.,0.01,2023-04-16,2026-02-12 12:59:22
3963,6734,4,Great product! Highly recommend.,0.88,2024-11-04,2026-02-12 12:59:22
3964,6742,5,Amazing! Will buy again.,0.71,2023-12-21,2026-02-12 12:59:22
3965,6744,3,It's okay. Average product.,-0.05,2024-02-29,2026-02-12 12:59:22
3966,6744,5,Amazing! Will buy again.,0.75,2023-07-22,2026-02-12 12:59:22
3967,6745,2,Poor quality. Would not recommend.,-0.95,2024-09-18,2026-02-12 12:59:22
3968,6747,3,It's okay. Average product.,0.05,2024-06-25,2026-02-12 12:59:22
3969,6747,5,Great product! Highly recommend.,0.73,2023-10-25,2026-02-12 12:59:22
3970,6749,3,It's okay. Average product.,0.01,2022-08-16,2026-02-12 12:59:22
3971,6749,4,Perfect! Exceeded expectations.,0.53,2024-06-09,2026-02-12 12:59:22
3972,6749,5,Great product! Highly recommend.,0.92,2023-09-14,2026-02-12 12:59:22
3973,6751,2,Not worth the price.,-0.72,2024-10-11,2026-02-12 12:59:22
3974,6751,3,It's okay. Average product.,-0.01,2024-08-25,2026-02-12 12:59:22
3975,6754,3,It's okay. Average product.,0.17,2023-11-16,2026-02-12 12:59:22
3976,6754,4,Amazing! Will buy again.,0.61,2023-01-21,2026-02-12 12:59:22
3977,6754,2,Took too long to arrive.,-0.32,2024-01-05,2026-02-12 12:59:22
3978,6757,5,Excellent quality and fast shipping.,0.64,2024-01-10,2026-02-12 12:59:22
3979,6758,5,Very satisfied with my purchase.,0.53,2024-05-11,2026-02-12 12:59:22
3980,6758,4,Great product! Highly recommend.,0.62,2024-01-31,2026-02-12 12:59:22
3981,6758,4,Very satisfied with my purchase.,0.9,2024-09-04,2026-02-12 12:59:22
3982,6760,5,Very satisfied with my purchase.,0.57,2024-11-19,2026-02-12 12:59:22
3983,6761,1,Poor quality. Would not recommend.,-0.81,2024-01-01,2026-02-12 12:59:22
3984,6762,5,Amazing! Will buy again.,0.96,2024-06-14,2026-02-12 12:59:22
3985,6764,3,It's okay. Average product.,0.05,2024-11-29,2026-02-12 12:59:22
3986,6767,5,Great product! Highly recommend.,0.98,2024-07-06,2026-02-12 12:59:22
3987,6769,4,Amazing! Will buy again.,0.84,2022-07-13,2026-02-12 12:59:22
3988,6773,3,It's okay. Average product.,-0.14,2024-11-21,2026-02-12 12:59:22
3989,6776,5,Amazing! Will buy again.,0.67,2024-11-01,2026-02-12 12:59:22
3990,6776,3,It's okay. Average product.,0.05,2024-08-09,2026-02-12 12:59:22
3991,6776,1,Poor quality. Would not recommend.,-0.34,2024-04-26,2026-02-12 12:59:22
3992,6779,5,Great product! Highly recommend.,0.79,2023-10-04,2026-02-12 12:59:22
3993,6780,4,Amazing! Will buy again.,0.79,2024-08-26,2026-02-12 12:59:22
3994,6780,4,Perfect! Exceeded expectations.,0.66,2024-05-06,2026-02-12 12:59:22
3995,6791,5,Perfect! Exceeded expectations.,0.92,2024-02-14,2026-02-12 12:59:22
3996,6791,4,Great product! Highly recommend.,0.97,2023-11-12,2026-02-12 12:59:22
3997,6791,4,Excellent quality and fast shipping.,0.68,2024-12-29,2026-02-12 12:59:22
3998,6793,5,Great product! Highly recommend.,0.82,2024-10-31,2026-02-12 12:59:22
3999,6793,4,Great product! Highly recommend.,0.6,2024-10-28,2026-02-12 12:59:22
4000,6797,4,Very satisfied with my purchase.,0.98,2023-10-08,2026-02-12 12:59:22
4001,6797,4,Great product! Highly recommend.,0.74,2024-08-09,2026-02-12 12:59:22
4002,6800,4,Perfect! Exceeded expectations.,0.53,2024-10-27,2026-02-12 12:59:22
4003,6803,5,Perfect! Exceeded expectations.,0.61,2024-10-02,2026-02-12 12:59:22
4004,6803,5,Amazing! Will buy again.,0.66,2024-03-13,2026-02-12 12:59:22
4005,6803,3,It's okay. Average product.,-0.18,2023-10-31,2026-02-12 12:59:22
4006,6804,4,Great product! Highly recommend.,0.67,2024-09-19,2026-02-12 12:59:22
4007,6808,5,Great product! Highly recommend.,0.83,2024-12-14,2026-02-12 12:59:22
4008,6808,3,It's okay. Average product.,0.04,2023-08-20,2026-02-12 12:59:22
4009,6808,3,It's okay. Average product.,-0.09,2024-10-04,2026-02-12 12:59:22
4010,6810,4,Amazing! Will buy again.,0.62,2024-09-19,2026-02-12 12:59:22
4011,6810,4,Great product! Highly recommend.,0.97,2024-11-17,2026-02-12 12:59:22
4012,6814,5,Very satisfied with my purchase.,0.91,2024-08-09,2026-02-12 12:59:22
4013,6814,1,Not worth the price.,-0.61,2024-08-12,2026-02-12 12:59:22
4014,6816,4,Excellent quality and fast shipping.,0.63,2024-06-17,2026-02-12 12:59:22
4015,6816,4,Great product! Highly recommend.,0.76,2023-04-08,2026-02-12 12:59:22
4016,6816,4,Perfect! Exceeded expectations.,0.81,2023-04-02,2026-02-12 12:59:22
4017,6825,4,Great product! Highly recommend.,0.65,2023-04-10,2026-02-12 12:59:22
4018,6830,5,Amazing! Will buy again.,0.58,2024-11-08,2026-02-12 12:59:22
4019,6839,3,It's okay. Average product.,0.17,2024-11-11,2026-02-12 12:59:22
4020,6839,3,It's okay. Average product.,0.06,2024-10-31,2026-02-12 12:59:22
4021,6840,4,Perfect! Exceeded expectations.,0.66,2024-09-10,2026-02-12 12:59:22
4022,6840,3,It's okay. Average product.,-0.09,2022-12-16,2026-02-12 12:59:22
4023,6840,5,Perfect! Exceeded expectations.,0.88,2024-11-29,2026-02-12 12:59:22
4024,6841,2,Had to return it.,-0.8,2024-11-15,2026-02-12 12:59:22
4025,6841,3,It's okay. Average product.,-0.13,2024-11-16,2026-02-12 12:59:22
4026,6841,4,Excellent quality and fast shipping.,0.88,2024-11-21,2026-02-12 12:59:22
4027,6842,5,Excellent quality and fast shipping.,0.83,2024-04-09,2026-02-12 12:59:22
4028,6842,4,Great product! Highly recommend.,0.85,2024-11-18,2026-02-12 12:59:22
4029,6844,4,Amazing! Will buy again.,0.83,2023-11-03,2026-02-12 12:59:22
4030,6844,4,Amazing! Will buy again.,0.9,2024-03-30,2026-02-12 12:59:22
4031,6844,2,Took too long to arrive.,-0.94,2024-12-10,2026-02-12 12:59:22
4032,6845,4,Great product! Highly recommend.,0.75,2024-10-31,2026-02-12 12:59:22
